repo,childSha,parentSha,childBranch,timestamp,newHitLines,newNonHitLines,newFileHitLines,newFileNonHitLines,deletedLinesTested,deletedLinesNotTested,deletedFileLinesTested,deletedFileLinesNotTested,oldLinesNewlyTested,oldLinesNoLongerTested,modifiedLinesNewlyHit,modifiedLinesStillHit,modifiedLinesNotHit,nStatementsInBoth,nStatementsInEither,totalStatementsHitNow,totalStatementsHitPrev,totalStatementsNow,totalStatementsPrev,insFilesSrc,insFilesTest,modFilesSrc,modFilesTest,delFilesSrc,delFilesTest,newLinesSrc,newLinesTest,delLinesSrc,delLinesTest,insLinesAllFiles,delLinesAllFiles
ikawaha/kagome,95ea912f26499a29aae9fb1a40c477647dc02243,ef87d6ecbe9b75065be2b7d6a1cf111833dc7c9a,v2,1705735067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,5,5,
ikawaha/kagome,41d9614cfbd5a799879ea47aa1ff8bbd15c48862,ef87d6ecbe9b75065be2b7d6a1cf111833dc7c9a,fix/GO-W1024,1705734976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,5,5,
ikawaha/kagome,b6d803a98e8cb2fa69923f857f8fa62a1dc09018,ef87d6ecbe9b75065be2b7d6a1cf111833dc7c9a,fix/GSC-G302,1705734085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,5,5,
ikawaha/kagome,ef87d6ecbe9b75065be2b7d6a1cf111833dc7c9a,29cbc56ebec1d59d0db13ed23779a17324e95ab6,v2,1697500939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,39,0,28,0,39,28,
ikawaha/kagome,ac3bd7a116143a49056fc0cbef71e83c273a129e,ddcfb298169fd8cdb443e7ff4f5afef7d35969f8,fix/deepsource-issue,1697499930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,6,0,3,6,
ikawaha/kagome,ddcfb298169fd8cdb443e7ff4f5afef7d35969f8,29cbc56ebec1d59d0db13ed23779a17324e95ab6,fix/deepsource-issue,1697499456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,36,0,22,0,36,22,
ikawaha/kagome,29cbc56ebec1d59d0db13ed23779a17324e95ab6,53a6ae4fa0cfcb26a15d19275c09f7cef0de0618,v2,1697499289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,
ikawaha/kagome,53a6ae4fa0cfcb26a15d19275c09f7cef0de0618,7e509d80c1a8585ab81b6b26ed1f675e5ea859d6,v2,1695815539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,219,0,0,0,241,1,
ikawaha/kagome,604d33edf876b7a975d278c240171211496c51d1,9d469d5fb60f3df91c11e3e3948229edaae15a5e,v2,1694863499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
ikawaha/kagome,7e509d80c1a8585ab81b6b26ed1f675e5ea859d6,f5f25468b7943bfad68d848829d40db998e236d9,v2,1694863525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
ikawaha/kagome,f5f25468b7943bfad68d848829d40db998e236d9,604d33edf876b7a975d278c240171211496c51d1,v2,1694863512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
ikawaha/kagome,9d469d5fb60f3df91c11e3e3948229edaae15a5e,d0bec125d734249cbf6317408edc3521b325129f,v2,1694863479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
ikawaha/kagome,d0bec125d734249cbf6317408edc3521b325129f,9f268b7bd59d4d1e6a11357785350330df2a80e6,v2,1694752038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
ikawaha/kagome,9f268b7bd59d4d1e6a11357785350330df2a80e6,772362e9786bf32fb7110f4fc23fd636de8bb85e,v2,1693870116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,
ikawaha/kagome,772362e9786bf32fb7110f4fc23fd636de8bb85e,4b8aea71edb155198fb13aed9f21d4e96d405ddc,v2,1683629281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,221,
ikawaha/kagome,4b8aea71edb155198fb13aed9f21d4e96d405ddc,eefefe143d23f7958a06d0d26e5fa467fa260722,v2,1682090609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
ikawaha/kagome,eefefe143d23f7958a06d0d26e5fa467fa260722,c1f3b4d4e04cdfddd19568226d1451e750fbf6d4,v2,1678106738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,57,10,0,10,82,31,
ikawaha/kagome,c1f3b4d4e04cdfddd19568226d1451e750fbf6d4,8b97b9b364453434b17789f8fe4b87973bb61d90,v2,1678012857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,
ikawaha/kagome,8b97b9b364453434b17789f8fe4b87973bb61d90,a282b4cb2084e21d20f1f239edb7e3f82ad6f9de,v2,1671154704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
ikawaha/kagome,a282b4cb2084e21d20f1f239edb7e3f82ad6f9de,926ae5b850b29fa2785b0cba148d00bb94dcb67c,v2,1671154686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
ikawaha/kagome,926ae5b850b29fa2785b0cba148d00bb94dcb67c,fac3b06a2491692b06814d72a716aee89a8a7724,v2,1670601906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,
ikawaha/kagome,fac3b06a2491692b06814d72a716aee89a8a7724,4d47dbad88014a32b3f50ebc53cf12364d2554a9,v2,1667219061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,21,29,0,0,50,0,
ikawaha/kagome,4d47dbad88014a32b3f50ebc53cf12364d2554a9,6410eb0e5a3fc950e8a9d36ba992639dfa38b037,v2,1666328867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
ikawaha/kagome,6410eb0e5a3fc950e8a9d36ba992639dfa38b037,46d340cd9dbf4006367be377df5dbf913d40ad9a,v2,1666188723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,
ikawaha/kagome,46d340cd9dbf4006367be377df5dbf913d40ad9a,f390b337bb82d3b25fe02383138a6fd095933e4b,v2,1666069339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
ikawaha/kagome,f390b337bb82d3b25fe02383138a6fd095933e4b,6c095fa4a547c7eb28228aa886f71f848728d542,v2,1665801806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
ikawaha/kagome,6c095fa4a547c7eb28228aa886f71f848728d542,1dba63ee8244b59ef4b0b96ad7635bc1f2389905,v2,1665761582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
ikawaha/kagome,1dba63ee8244b59ef4b0b96ad7635bc1f2389905,d796158b4c79f673e6e717fe1c2870cce312b0c8,v2,1665760555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,
ikawaha/kagome,d796158b4c79f673e6e717fe1c2870cce312b0c8,4f8c012766beef31e7a912ba65833f024914e189,v2,1664673579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,
ikawaha/kagome,4f8c012766beef31e7a912ba65833f024914e189,64dbca26e445968b55490e9d28fabeb927420619,v2,1664671046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,
ikawaha/kagome,64dbca26e445968b55490e9d28fabeb927420619,8d44ca4cd17064e64e4f9b4036af5c854351d3a9,v2,1661300892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,
ikawaha/kagome,8d44ca4cd17064e64e4f9b4036af5c854351d3a9,9d19615d3bffa30b2c8b68805282101d6907cbc4,v2,1661298535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
ikawaha/kagome,9d19615d3bffa30b2c8b68805282101d6907cbc4,564ada90e26b0bc661bd258ff3ac4c7f7d207509,v2,1661298441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
ikawaha/kagome,564ada90e26b0bc661bd258ff3ac4c7f7d207509,a16f9337a12438750ff98d28a2ea8e23cb47ac4d,v2,1661091965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,4,0,14,20,
ikawaha/kagome,a16f9337a12438750ff98d28a2ea8e23cb47ac4d,b1848a6c20e82ce63e204afde89183f700a15eb2,v2,1661080797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,22,2,22,24,24,
ikawaha/kagome,b1848a6c20e82ce63e204afde89183f700a15eb2,01d17852e9941ae93b843fc412c51b12d6daf70d,v2,1658102607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
ikawaha/kagome,01d17852e9941ae93b843fc412c51b12d6daf70d,72c7bf2c5e1eee7c6ff9fa2468ef2d325c754615,v2,1655727227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,41,191,28,19,237,52,
ikawaha/kagome,7908e8649bf6ea95586e196a9c52166218ef7393,1da45011d507c6675ec840f486e382c02de0ef1d,develop,1655640562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,23,173,0,0,196,0,
ikawaha/kagome,e3698cde5828b24b69a349aafae2843df411b8f1,1da45011d507c6675ec840f486e382c02de0ef1d,feature/token-feature,1655639755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,23,173,0,0,196,0,
ikawaha/kagome,1da45011d507c6675ec840f486e382c02de0ef1d,6c2876c74d5e56f97f8039a7629a1798815de0c7,develop,1655636837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,
ikawaha/kagome,6c2876c74d5e56f97f8039a7629a1798815de0c7,ca5ead1f0c1d3385b1bc6a6c25750484b511baf1,develop,1655633602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,4,0,31,25,
ikawaha/kagome,72c7bf2c5e1eee7c6ff9fa2468ef2d325c754615,a0405b3825d062abe272b91054abe18c7883a5fa,v2,1655633618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
ikawaha/kagome,a0405b3825d062abe272b91054abe18c7883a5fa,fe30bc79155f334054a7abddb2982c1d2bafb38f,v2,1651798039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
ikawaha/kagome,fe30bc79155f334054a7abddb2982c1d2bafb38f,b2d72e17f2bae370db30fb1f44c2f467309f8462,v2,1651798028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
ikawaha/kagome,b2d72e17f2bae370db30fb1f44c2f467309f8462,5d842084778171d820cf5a5805cf703b1deda69a,v2,1651798018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
ikawaha/kagome,15ef1feaa50200e2b36aee908557948877d19332,ca5ead1f0c1d3385b1bc6a6c25750484b511baf1,develop,1649724712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,
ikawaha/kagome,5d842084778171d820cf5a5805cf703b1deda69a,7097d8acec5c22e558cf61165288b18c384f1206,v2,1649504317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,
ikawaha/kagome,7097d8acec5c22e558cf61165288b18c384f1206,d8a4089acf86a68364fe4538153d4f381f2fa05a,v2,1646440097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,
ikawaha/kagome,d8a4089acf86a68364fe4538153d4f381f2fa05a,468c84726d0b08d97b777a65b459ce86dccbd35f,v2,1646113804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,
ikawaha/kagome,468c84726d0b08d97b777a65b459ce86dccbd35f,d53369202cc8f07d3a220e0a9698325a491a1d71,v2,1644838969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,
ikawaha/kagome,d53369202cc8f07d3a220e0a9698325a491a1d71,1e054c1b1be56319314bd22625f6aab1bebb9366,v2,1637676596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,33,0,33,0,42,36,
ikawaha/kagome,b931249f2a44b6204c3454d253a848523796bf54,60ed5d3e26ca8302a9d48d9808923687da208717,v2,1635387525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,4,0,4,4,
ikawaha/kagome,ca5ead1f0c1d3385b1bc6a6c25750484b511baf1,413d29600221f05b4d99a1e6d1578f32a2f39942,develop,1634830875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,0,1,8,
ikawaha/kagome,413d29600221f05b4d99a1e6d1578f32a2f39942,1e054c1b1be56319314bd22625f6aab1bebb9366,develop,1633563961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,47,18,50,19,69,69,
ikawaha/kagome,60ed5d3e26ca8302a9d48d9808923687da208717,c69b6aec63204dae47e8cddec0990bc51aa4c29e,v2,1631805244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,
ikawaha/kagome,c69b6aec63204dae47e8cddec0990bc51aa4c29e,1e054c1b1be56319314bd22625f6aab1bebb9366,v2,1631625731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,0,29,0,29,29,
ikawaha/kagome,1e054c1b1be56319314bd22625f6aab1bebb9366,3f58ef3a90c5dbdfe67459ad24df8435aa0d3505,v2,1630818205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
ikawaha/kagome,3f58ef3a90c5dbdfe67459ad24df8435aa0d3505,d5d5da5dc0f5b3f14151d877db171497263a0829,v2,1630816692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,2,1,1,308,1264,762,76,1811,842,
ikawaha/kagome,d5d5da5dc0f5b3f14151d877db171497263a0829,f710436b53bb7bf64e12723c662ea64e0344f061,v2,1629157147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
ikawaha/kagome,f710436b53bb7bf64e12723c662ea64e0344f061,020ef7d9cdcfcaf3c2f0b9c22f718824c2ed85de,v2,1628784274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
ikawaha/kagome,020ef7d9cdcfcaf3c2f0b9c22f718824c2ed85de,14b563b27ab164eec3e3edc0b332f10a7dd01228,v2,1628783669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
ikawaha/kagome,14b563b27ab164eec3e3edc0b332f10a7dd01228,707060b82d9c237b7e59dbd16bafe98b84738073,v2,1628729065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,
ikawaha/kagome,707060b82d9c237b7e59dbd16bafe98b84738073,4b1594f61decc2cd779c09d230d5b693932ff50c,v2,1627542976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,48,6,0,56,6,
ikawaha/kagome,4b1594f61decc2cd779c09d230d5b693932ff50c,d0d6bfa761291c27866bdb1ac100a28952137a14,v2,1627303783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
ikawaha/kagome,d0d6bfa761291c27866bdb1ac100a28952137a14,92102e08bb0d2ec4d130016f64c3a226b5b4de56,v2,1627298921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,122,175,16,0,373,28,
ikawaha/kagome,16d2de7ad105153c415858a9487caa5ce40128f6,92102e08bb0d2ec4d130016f64c3a226b5b4de56,develop,1627297967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,122,175,16,0,373,28,
ikawaha/kagome,4e6c5e367aa7d330dd01738550e76095cd6a6512,da8096653bac5e053bcd1234aa9832068591985d,feat-json-output,1627287299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
ikawaha/kagome,da8096653bac5e053bcd1234aa9832068591985d,3d689ef6fc6a39e918bc122a9128abb119657dd8,feat-json-output,1627287169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,12,
ikawaha/kagome,3d689ef6fc6a39e918bc122a9128abb119657dd8,e9e37078b25dffcce616a2cf3487c6916708bd98,feat-json-output,1627284338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,30,175,18,0,205,18,
ikawaha/kagome,e9e37078b25dffcce616a2cf3487c6916708bd98,d15a05ced3c1e21f7618775dbc2052b3bc3acdb6,feat-json-output,1627263341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,0,25,0,17,25,
ikawaha/kagome,d15a05ced3c1e21f7618775dbc2052b3bc3acdb6,92102e08bb0d2ec4d130016f64c3a226b5b4de56,feat-json-output,1627208644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,102,0,0,0,102,0,
ikawaha/kagome,92102e08bb0d2ec4d130016f64c3a226b5b4de56,3a4cc106ac18aa1c45ddce58802a595a7167cb1d,v2,1623111861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,5,1,0,357,100,230,13,74819,244,
ikawaha/kagome,4077936b93ae0a1d3cf84aa8e92d80adacd0bf45,557fc32995eeef940064a5a38e2cb986dafb8009,develop,1623078079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,95,27,83,13,182,159,
ikawaha/kagome,35cbb3a9efc4108cd85a29bceb5ca568e770afe5,557fc32995eeef940064a5a38e2cb986dafb8009,develop,1623076210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,11,24,6,10,95,79,
ikawaha/kagome,557fc32995eeef940064a5a38e2cb986dafb8009,4adcd9777399e44b511109a56d27937128f98af7,develop,1622986293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73,0,0,74435,0,
ikawaha/kagome,4adcd9777399e44b511109a56d27937128f98af7,66c5f86b52e23b228b84c840bf4c243df9207b8e,develop,1622985385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,
ikawaha/kagome,66c5f86b52e23b228b84c840bf4c243df9207b8e,3a4cc106ac18aa1c45ddce58802a595a7167cb1d,develop,1622983691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,0,268,0,153,0,268,153,
ikawaha/kagome,125c6a6c46d11f5e7c4fa9a082634f1576b863a7,a75f06bb91bc18c0a92ece5985d9ff8d0c6586c1,feature/add-sentence-splitter-subcommand_20210606,1622983278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,12,0,10,12,
ikawaha/kagome,a75f06bb91bc18c0a92ece5985d9ff8d0c6586c1,9dc6c75ebae714e734419711aaf16d055c5a8767,feature/add-sentence-splitter-subcommand_20210606,1622982113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,
ikawaha/kagome,9dc6c75ebae714e734419711aaf16d055c5a8767,3a4cc106ac18aa1c45ddce58802a595a7167cb1d,feature/add-sentence-splitter-subcommand_20210606,1622981848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,259,0,142,0,259,142,
ikawaha/kagome,3a4cc106ac18aa1c45ddce58802a595a7167cb1d,3f3ac956a138f2b61bac1cfaf50ebe8f0a7ad247,v2,1620895154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,
ikawaha/kagome,3f3ac956a138f2b61bac1cfaf50ebe8f0a7ad247,ac1966ec250a52277b743560c1dc5627d162c086,v2,1620893867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
ikawaha/kagome,ac1966ec250a52277b743560c1dc5627d162c086,a94eb924e8c68d986bb793570655f2f0f6fa93c1,v2,1620893804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
ikawaha/kagome,a94eb924e8c68d986bb793570655f2f0f6fa93c1,71ec7d33e23336589bd59fdcb4bbd93da491b449,v2,1620888239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,
ikawaha/kagome,71ec7d33e23336589bd59fdcb4bbd93da491b449,d3682edc7f6b3d4e0d133c7d2bb8efcf0b46af2b,v2,1617413961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,
ikawaha/kagome,d3682edc7f6b3d4e0d133c7d2bb8efcf0b46af2b,56ec32481a3e58379cfccac0ef1d61236ff2700c,v2,1617170677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,
ikawaha/kagome,56ec32481a3e58379cfccac0ef1d61236ff2700c,bef34b3d57109146fcb82749706d288ad249b980,v2,1617162627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,677,0,0,0,979,0,
ikawaha/kagome,bef34b3d57109146fcb82749706d288ad249b980,b4804d55dc36af6370a7d1eb4e369693eaa77770,v2,1613532057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
ikawaha/kagome,b3920aa29fda4081de04dd08fc588ede4540c11b,b4804d55dc36af6370a7d1eb4e369693eaa77770,ikawaha-patch-1,1613531316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
ikawaha/kagome,b4804d55dc36af6370a7d1eb4e369693eaa77770,f6e1c8aaac37acf32848c465472e18717f812f16,v2,1611875935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,
ikawaha/kagome,f6e1c8aaac37acf32848c465472e18717f812f16,6a5b5535a8b64f84d7f70dfea1c08c5748a05034,v2,1610101093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,
ikawaha/kagome,c537b410fcd6c33573a9298757f507f87ee053d8,6a5b5535a8b64f84d7f70dfea1c08c5748a05034,update/dict_20210108,1610100478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,
ikawaha/kagome,6a5b5535a8b64f84d7f70dfea1c08c5748a05034,f3a0e7104464651ad4ea6cbe80c9263c756d080f,v2,1610080311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,
ikawaha/kagome,f3a0e7104464651ad4ea6cbe80c9263c756d080f,46263e86a715e1a0b173ac3628869d1c44c5c710,v2,1609374924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,15,116,6,0,131,6,
ikawaha/kagome,46263e86a715e1a0b173ac3628869d1c44c5c710,94630332328b7c8e2dce0b2e07ec150654f14bb5,v2,1609253154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,43,5,33,45,38,
ikawaha/kagome,585d8635ce392ea88cc953801cce4a1fa53cd0e2,f9d969bcf5dd582052ff61a627631b63683ab2b2,fix/update-token,1609251938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,
ikawaha/kagome,f9d969bcf5dd582052ff61a627631b63683ab2b2,b17204b3f116307d7161b8873e2020b7b0571d59,fix/update-token,1609251642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,7,0,
ikawaha/kagome,b17204b3f116307d7161b8873e2020b7b0571d59,94630332328b7c8e2dce0b2e07ec150654f14bb5,fix/update-token,1609251513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,43,11,33,44,44,
ikawaha/kagome,94630332328b7c8e2dce0b2e07ec150654f14bb5,c93ae109be7f2399c546f146692a4ddd624c6802,v2,1609249977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,16,7,19,
ikawaha/kagome,60ac03b2806d8cc275a7076c2429b29d84b6e363,c93ae109be7f2399c546f146692a4ddd624c6802,fix/update-uni-dic,1609249523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,16,7,19,
